filename,t_max,temperature_gpu_0_mean,temperature_gpu_0_std,temperature_gpu_1_mean,temperature_gpu_1_std,temperature_memory_0_mean,temperature_memory_0_std,temperature_memory_1_mean,temperature_memory_1_std
37218928230733-r4822976-n208530_cleaned.parquet,2743.763499736786,43.521802959965086,1.8997655562873053,40.8535491806531,1.7043203808876701,42.05031147085664,2.221292494964321,40.82791731143118,2.421669275516547
37218928230733-r4822976-n139058_cleaned.parquet,2743.71399974823,43.60562544505103,1.9126541345933707,41.22588812406045,1.7409266511728203,41.92206661919456,2.185582808650204,41.23720231030936,2.2469818164803184
37218928230733-r4858666-n685852_cleaned.parquet,2743.7220001220703,44.95929910608338,1.8355636431097464,44.569377422672254,1.7828476174860985,46.174313741001505,2.361271311169597,41.466300134483035,2.1854037127870893
37218928230733-r4858666-n830961_cleaned.parquet,2743.784499645233,47.63388714857845,2.001790379961974,42.47848844125461,1.599665382313061,45.16075181410841,2.4673159898108303,42.78710496054562,2.041114850949746
37218928230733-r4858666-n976057_cleaned.parquet,2743.6939997673035,43.796394401834426,1.871377349298546,42.142247173242666,1.8350966601604204,43.8065549142089,2.452252074367607,41.161105400490236,1.965729547475276
37218928230733-r5130449-n136082_cleaned.parquet,2743.6810002326965,43.85534841197281,2.00714866546339,41.01498588861947,2.033893034193901,43.09663314385658,2.5908219308628992,41.5945859999205,2.5732872415314256
37218928230733-r4858666-n911952_cleaned.parquet,2743.7125000953674,46.56132750397456,1.9243345299964527,43.77241653418124,1.5851478013100744,47.467448330683624,2.479065657091115,41.872138314785374,2.1581944144207683
37218928230733-r5130449-n139058_cleaned.parquet,2743.775500059128,44.18110142630745,2.2215102486352256,41.33486529318542,1.7955631021375846,42.74104595879556,2.520783897035291,40.38125990491284,2.1241633759540512
37218928230733-r5130449-n208530_cleaned.parquet,2743.7515001296997,42.76071059534218,1.834409595111958,40.71727207694142,1.7144032873934574,42.261425959780624,2.3703984059351932,40.51212145298466,2.2136293997201206
37218928230733-r5189505-n43543_cleaned.parquet,2743.7065000534058,46.29313558313836,1.8842111075557175,44.89039140262521,1.759323444246198,45.34060356108974,2.426632483491916,43.33699488440338,2.1995923699454214
37218928230733-r5189505-n386398_cleaned.parquet,2743.7170000076294,43.57697339729612,1.9945241243962757,40.9108749950442,1.5574995131686915,44.151330135194065,2.5929044165827606,38.085636125758235,2.111335203143967
37218928230733-r5189505-n685852_cleaned.parquet,2743.756500005722,44.56990225950695,1.846378155625942,42.61224328281429,1.576782625441639,43.6574729927585,2.489225585129865,42.883146689881684,2.0903790786198666
37218928230733-r5189505-n830961_cleaned.parquet,2743.7164998054504,45.377823489853235,1.7770816360222663,43.81858459590965,1.5565916763367316,44.51457731714071,2.4239225802077744,42.40638474623205,2.028265818885149
37218928230733-r5189505-n851693_cleaned.parquet,2743.687999725342,42.705178493601174,1.7794562607706357,40.61353460913666,1.5797024672372955,42.278695669400534,1.965161893380233,39.832877689290385,2.0920556800898105
37218928230733-r5189505-n976057_cleaned.parquet,2743.741499900818,44.14342329489161,1.857626133858439,41.743431221020096,1.7499770553446927,42.12277573019459,2.410671364879294,41.24107319779654,2.3471551451905834
37218928230733-r5189505-n911952_cleaned.parquet,2743.694999694824,46.06861499364676,1.9525547497744566,42.749801461245234,1.6008190311203023,45.47180749682338,2.4704582917298508,42.70012706480305,2.1315524501476193
37218928230733-r5573787-n851693_cleaned.parquet,2743.7025003433228,41.73661704149509,1.9087060649063978,39.70387234716503,1.7026917011835239,40.51718403547672,2.62626532092212,38.820003167564145,2.0669236099225965
37218928230733-r5573787-n911952_cleaned.parquet,2743.704999923706,41.616366366366364,2.1661011867885507,39.42788841473052,2.0203786172054667,40.91990674885412,2.4995882300471153,39.02434012960329,2.536998568599378
37218928230733-r5573787-n976057_cleaned.parquet,2743.6985001564026,47.16725428831755,1.9151836850416253,42.84197599334469,1.5840631586340348,46.8630511428911,2.695648859107914,42.16836350671473,2.1484083942156347
37218928230733-r5715171-n136082_cleaned.parquet,2743.739000082016,46.25638885576885,2.015411956250055,43.66253328564048,1.8271661592815633,44.86145224752593,2.1238203733681624,43.01744763721633,2.4540396961290876
37218928230733-r5715171-n208530_cleaned.parquet,2743.6950001716614,45.37061185544468,1.803714408239157,44.169482765475294,1.6699295546069202,45.14833220689381,2.4003979848537975,42.09509800023854,2.2381519902370908
